1,147	1,227	1,244		
1,148	1,224	1,244		
1,149	1,224	1,247		
1,150	1,224	1,244		
1,151	1,224	1,244		
1,152	1,224	1,244		
1,153	1,224	1,245		
1,154	1,224	1,244		
1,155	1,224	1,245		
1,156	1,224	1,244		
1,157	1,224	1,244		
1,158	1,224	1,244		
1,159	1,224	1,245		
1,160	1,224	1,244		
1,161	1,224	1,244		
1,162	1,224	1,244		
1,163	1,224	1,245		
1,164	1,224	1,245		
1,165	1,224	1,244		
1,166	1,224	1,244		
1,167	1,224	1,244		
1,168	1,224	1,244		
1,169	1,227	1,244		
1,170	1,227	1,245		
1,171	1,227	1,247		
1,172	1,227	1,247		
1,173	1,227	1,247		
1,174	1,227	1,247		
1,175	1,227	1,247		
1,176	1,227	1,247		
1,177	1,227	1,246		
1,178	1,227	1,247		
1,179	1,227	1,247		
1,180	1,227	1,247		
1,181	1,227	1,247		
1,182		1,243		
1,183		1,240		
1,184		1,246		
1,185		1,246		
1,186		1,245		
1,187		1,244		
1,188		1,243		
1,189		1,243		
1,190		1,246		
1,191		1,243		
1,192		1,241		
1,193		1,242		
1,194		1,243		
1,195		1,242		
1,196		1,245		
1,197		1,247		
1,198		1,247		
1,199		1,247		
1,200		1,246		
2,33	2,192	2,225	2,242	
2,34	2,192	2,224	2,242	
2,35	2,192	2,226	2,244	
2,36	2,203	2,231	2,249	
2,37	2,193	2,226	2,244	
2,38	2,200	2,228	2,246	
2,39	2,194	2,223	2,240	
2,40	2,196	2,226	2,244	
2,41	2,201	2,228	2,245	
2,42	2,205	2,234	2,252	
2,43	2,193	2,226	2,242	
2,44	2,192	2,223	2,242	
2,45	2,192	2,225	2,243	
2,46	2,203	2,230	2,246	
2,47	2,205	2,233	2,246	
2,48	2,205	2,232	2,251	
2,49	2,204	2,232	2,251	
2,50	2,204	2,232	2,251	
2,51	2,200	2,229	2,247	
2,52	2,200	2,230	2,249	
2,53	2,192	2,224	2,242	
2,54	2,192	2,220	2,242	
2,55	2,192	2,220	2,242	
2,56	2,192	2,229	2,244	
2,57	2,205	2,228	2,215	
2,58	2,196	2,226	2,247	
2,59	2,199	2,224	2,244	
2,60	2,196	2,226	2,244	
2,61	2,204	2,232	2,250	
2,62	2,199	2,230	2,248	
2,63	2,192	2,225	2,243	
2,64	2,193	2,226	2,246	
2,65	2,199	2,230	2,248	
2,66	2,199	2,230	2,248	
2,67	2,192	2,225	2,244	
2,68	2,192	2,225	2,244	
2,69	2,196	2,226	2,247	
2,70	2,199	2,230	2,248	
2,71	2,196	2,226	2,244	
2,72	2,193	2,229	2,246	
2,73	2,193	2,225	2,243	
2,74	2,192	2,227	2,245	
2,75	2,187	2,221	2,240	
2,76	2,193	2,226	2,246	
2,77	2,197	2,228	2,246	
2,78	2,196	2,226	2,243	
2,79	2,193	2,229	2,246	
2,80	2,193	2,229	2,246	
2,81	2,192	2,226	2,246	
2,82	2,204	2,232	2,245	
2,83	2,199	2,232	2,246	
2,84	2,197	2,229	2,246	
2,85	2,193	2,229	2,246	
2,86	2,196	2,230	2,246	
2,87	2,193	2,226	2,244	
2,88	2,193	2,226	2,247	
2,89	2,199	2,230	2,247	
2,90	2,199	2,230	2,247	
2,91	2,204	2,232	2,250	
2,92	2,192	2,224	2,242	
2,93	2,196	2,232	2,247	
2,94	2,193	2,225	2,243	
2,95	2,192	2,226	2,244	
2,96	2,192	2,222	2,240	
2,97	2,193	2,229	2,247	
2,98	2,193	2,229	2,247	
2,99	2,194	2,226	2,246	
2,100	2,197	2,229	2,247	
2,101	2,196	2,226	2,247	
2,102	2,196	2,226	2,247	
2,103	2,203	2,231	2,248	
2,104	2,196	2,226	2,247	
2,105	2,204	2,221	2,246	
2,106	2,192	2,224	2,242	
2,107	2,203	2,232	2,248	
2,108	2,187	2,218	2,236	
2,109	2,196	2,228	2,246	
2,110	2,197	2,223	2,237	
2,111	2,196	2,230	2,247	
2,112	2,199	2,230	2,247	
2,113	2,206	2,234	2,250	
2,114	2,192	2,220	2,239	
2,115	2,200	2,230	2,247	
2,116	2,199	2,228	2,247	
2,117	2,203	2,231	2,250	
2,118	2,193	2,226	2,244	
2,119	2,204	2,231	2,250	
2,120	2,199	2,230	2,248	
2,121	2,206	2,234	2,253	
2,122	2,196	2,226	2,244	
2,123	2,192	2,224	2,243	
2,124	2,192	2,224	2,243	
2,125	2,193	2,226	2,245	
2,126	2,204	2,231	2,249	
2,128	2,207	2,235	2,220	
2,129	2,206	2,232	2,252	
2,130	2,204	2,232	2,250	
2,131	2,196	2,228	2,246	
2,132	2,196	2,229	2,247	
2,133	2,196	2,226	2,245	
2,134	2,192	2,222	2,241	
2,135	2,196	2,229	2,247	
2,136	2,199	2,230	2,248	
2,137	2,199	2,222	2,240	
2,138	2,199	2,228	2,248	
2,139	2,200	2,230	2,248	
2,140	2,196	2,226	2,244	
2,141	2,197	2,229	2,246	
2,142	2,192	2,228	2,245	
2,143	2,196	2,229	2,248	
2,144	2,196	2,229	2,248	
2,145	2,199	2,229	2,248	
2,146	2,196	2,229	2,248	
2,147	2,197	2,230	2,249	
2,148	2,204	2,232	2,249	
2,149	2,204	2,231	2,249	
2,150	2,203	2,231	2,249	
2,151	2,203	2,228	2,247	
2,152	2,200	2,230	2,248	
2,153	2,199	2,229	2,246	
2,154	2,203	2,231	2,248	
2,155	2,192	2,224	2,243	
2,156	2,192	2,226	2,242	
2,157	2,192	2,223	2,245	
2,158	2,192	2,228	2,241	
2,159	2,196	2,228	2,246	
2,160	2,199	2,228	2,246	
2,161	2,203	2,228	2,244	
2,162	2,187	2,218	2,236	
2,163	2,199	2,228	2,245	
2,164	2,196	2,229	2,247	
2,165	2,196	2,228	2,246	
2,166	2,203	2,229	2,248	
2,167	2,200	2,231	2,244	
2,168	2,200	2,230	2,244	
2,169	2,200	2,230	2,248	
2,170	2,200	2,230	2,248	
2,171	2,200	2,229	2,244	
2,172	2,199	2,231	2,248	
2,173	2,203	2,228	2,249	
2,174	2,199	2,228	2,247	
2,175	2,206	2,231	2,249	
2,176	2,199	2,228	2,248	
2,177	2,199	2,228	2,248	
2,178	2,196	2,227	2,247	
3,33	3,197	3,230	3,247	
3,34	3,196	3,229	3,247	
3,35	3,203	3,234	3,249	
3,36	3,207	3,235	3,249	
3,37	3,200	3,230	3,247	
3,38	3,197	3,230	3,248	
3,39	3,203	3,231	3,249	
3,40	3,205	3,231	3,249	
3,41	3,205	3,231	3,249	
3,42	3,193	3,224	3,242	
3,43	3,200	3,230	3,242	
3,44	3,199	3,228	3,242	
3,45	3,206	3,235	3,253	
3,46	3,192	3,221	3,238	
3,47	3,192	3,221	3,238	
3,48	3,192	3,221	3,232	
3,49	3,196	3,230	3,246	
3,50	3,193	3,225	3,243	
3,51	3,192	3,221	3,236	
3,52	3,197	3,230	3,248	
3,53	3,197	3,230	3,248	
3,54	3,199	3,231	3,249	
3,55	3,192	3,220	3,236	
3,56	3,197	3,230	3,248	
3,57	3,199	3,231	3,249	
3,58	3,193	3,228	3,246	
3,59	3,192	3,220	3,238	
3,60	3,196	3,226	3,246	
3,61	3,199	3,230	3,248	
3,62	3,196	3,222	3,240	
3,63	3,197	3,226	3,244	
3,64	3,203	3,231	3,249	
3,65	3,204	3,231	3,249	
3,66	3,204	3,231	3,249	
3,67	3,192	3,226	3,243	
3,68	3,204	3,230	3,243	
3,69	3,199	3,230	3,243	
3,70	3,192	3,225	3,248	
3,71	3,192	3,221	3,240	
3,72	3,193	3,226	3,243	
3,73	3,193	3,222	3,243	
3,74	3,192	3,225	3,241	
3,75	3,197	3,230	3,244	
3,76	3,192	3,221	3,248	
3,77	3,196	3,225	3,243	
3,78	3,196	3,229	3,246	
3,79	3,197	3,229	3,247	
3,80	3,199	3,227	3,246	
3,81	3,192	3,220	3,240	
3,82	3,192	3,221	3,246	
3,83	3,193	3,225	3,242	
3,84	3,196	3,226	3,248	
3,85	3,196	3,223	3,241	
3,86	3,192	3,219	3,237	
3,87	3,199	3,229	3,248	
3,88	3,196	3,230	3,248	
3,89	3,197	3,226	3,242	
3,90	3,204	3,232	3,249	
3,91	3,196	3,225	3,244	
3,92	3,200	3,226	3,242	
3,93	3,204	3,228	3,246	
3,94	3,196	3,226	3,244	
3,95	3,197	3,230	3,248	
3,96	3,196	3,226	3,244	
3,97	3,196	3,228	3,246	
3,98	3,196	3,223	3,241	
3,99	3,196	3,224	3,244	
3,100	3,192	3,221	3,148	
3,101	3,199	3,228	3,151	
3,102	3,196	3,228	3,247	
3,103	3,196	3,226	3,244	
3,104	3,204	3,232	3,245	
3,105	3,192	3,225	3,242	
3,106	3,193	3,226	3,244	
3,107	3,197	3,230	3,248	
3,108	3,192	3,221	3,240	
3,109	3,193	3,226	3,244	
3,110	3,203	3,229	3,246	
3,111	3,204	3,230	3,248	
3,112	3,203	3,228	3,246	
3,113	3,196	3,225	3,244	
3,114	3,196	3,226	3,244	
3,115	3,204	3,232	3,250	
3,116	3,187	3,219	3,237	
3,117	3,193	3,225	3,243	
3,118	3,193	3,226	3,244	
3,119	3,192	3,233	3,240	
3,121	3,205		3,250	
3,123	3,193	3,226	3,245	
3,124	3,201	3,230	3,248	
